"","x"
"9495",42
"9496",18
"9497",49
"9498",20
"9499",22
"9500",25
"9501",19
"9502",18
"9503",36
"9504",19
"9505",35
"9506",19
"9507",33
"9508",21
"9509",18
"9510",38
"9511",18
"9512",18
"9513",20
"9514",30
"9515",20
"9516",22
"9517",18
"9518",18
"9519",49
"9520",21
"9521",24
"9522",20
"9523",21
"9524",25
"9525",21
"9526",20
"9527",22
"9528",20
"9529",21
"9530",22
"9531",17
"9532",38
"9533",20
"9534",17
"9535",20
"9536",48
"9537",25
"9538",26
"9539",21
"9540",25
"9541",40
"9542",18
"9543",18
"9544",35
"9545",30
"9546",49
"9547",28
"9548",22
"9549",18
"9550",20
"9551",17
"9552",18
"9553",23
"9554",40
"9555",24
"9556",25
"9557",19
"9558",22
"9559",20
"9560",20
"9561",17
"9562",19
"9563",19
"9564",20
"9565",23
"9566",35
"9567",21
"9568",20
"9569",17
"9570",19
"9571",32
"9572",19
"9573",18
"9574",18
"9575",19
"9576",21
"9577",50
"9578",22
"9579",30
"9580",22
"9581",30
"9582",18
"9583",34
"9584",18
"9585",20
"9586",28
"9587",19
"9588",29
"9589",21
"9590",17
"9591",18
"9592",16
"9593",17
"9594",46
"9595",22
"9596",19
"9597",20
"9598",27
"9599",22
"9600",18
"9601",26
"9602",26
"9603",27
"9604",18
"9605",21
"9606",19
"9607",25
"9608",43
"9609",20
"9610",42
"9611",19
"9612",20
"9613",17
"9614",20
"9615",20
"9616",20
"9617",22
"9618",17
"9619",34
"9620",17
"9621",19
"9622",20
"9623",17
"9624",21
"9625",49
"9626",23
"9627",37
"9628",18
"9629",44
"9630",18
"9631",41
"9632",19
"9633",18
"9634",42
"9635",36
"9636",28
"9637",27
"9638",25
"9639",18
"9640",19
"9641",18
"9642",19
"9643",21
"9644",19
"9645",19
"9646",17
"9647",36
"9648",19
"9649",18
"9650",18
"9651",17
"9652",39
"9653",20
"9654",18
"9655",19
"9656",28
"9657",23
"9658",18
"9659",18
"9660",41
"9661",29
"9662",45
"9663",19
"9664",24
"9665",41
"9666",36
"9667",36
"9668",19
"9669",35
"9670",40
"9671",23
"9672",18
"9673",17
"9674",51
"9675",25
"9676",17
"9677",41
"9678",25
"9679",35
"9680",19
"9681",21
"9682",46
"9683",30
"9684",21
"9685",20
"9686",18
"9687",24
"9688",17
"9689",18
"9690",18
"9691",19
"9692",19
"9693",18
"9694",21
"9695",18
"9696",21
"9697",18
"9698",19
"9699",39
"9700",25
"9701",21
"9702",18
"9703",17
"9704",22
"9705",18
"9706",18
"9707",21
"9708",24
"9709",37
"9710",34
"9711",29
"9712",24
"9713",19
"9714",20
"9715",19
"9716",18
"9717",57
"9718",21
"9719",19
"9720",22
"9721",18
"9722",18
"9723",26
"9724",17
"9725",39
"9726",19
"9727",18
"9728",17
"9729",40
"9730",21
"9731",40
"9732",54
"9733",35
"9734",18
"9735",19
"9736",31
"9737",21
"9738",17
"9739",24
"9740",28
"9741",22
"9742",22
"9743",35
"9744",19
"9745",21
"9746",18
"9747",18
"9748",35
"9749",19
"9750",19
"9751",22
"9752",19
"9753",20
"9754",30
"9755",36
"9756",32
"9757",34
"9758",18
"9759",48
"9760",29
"9761",19
"9762",59
"9763",36
"9764",25
"9765",19
"9766",24
"9767",26
"9768",18
"9769",41
"9770",18
"9771",17
"9772",21
"9773",18
"9774",29
"9775",19
"9776",32
"9777",19
"9778",28
"9779",42
"9780",18
"9781",34
"9782",20
"9783",18
"9784",18
"9785",32
"9786",30
"9787",22
"9788",48
"9789",17
"9790",42
"9791",42
"9792",18
"9793",25
"9794",18
"9795",44
"9796",35
"9797",20
"9798",19
"9799",18
"9800",24
"9801",20
"9802",21
"9803",21
"9804",24
"9805",18
"9806",19
"9807",18
"9808",42
"9809",18
"9810",18
"9811",17
"9812",18
"9813",18
"9814",28
"9815",19
"9816",18
"9817",18
"9818",22
"9819",35
"9820",22
"9821",22
"9822",26
"9823",18
"9824",17
"9825",20
"9826",22
"9827",18
"9828",33
"9829",17
"9830",33
"9831",17
"9832",36
"9833",22
"9834",18
"9835",17
"9836",58
"9837",26
"9838",17
"9839",47
"9840",18
"9841",20
"9842",20
"9843",18
"9844",19
"9845",23
"9846",18
"9847",19
"9848",17
"9849",44
"9850",17
"9851",24
"9852",42
"9853",18
"9854",35
"9855",24
"9856",47
"9857",18
"9858",21
"9859",18
"9860",19
"9861",38
"9862",20
"9863",21
"9864",29
"9865",21
"9866",20
"9867",17
"9868",31
"9869",45
"9870",50
"9871",24
"9872",18
"9873",29
"9874",29
"9875",19
"9876",17
"9877",24
"9878",51
"9879",19
"9880",20
"9881",17
"9882",18
"9883",21
"9884",27
"9885",30
"9886",18
"9887",18
"9888",33
"9889",18
"9890",30
"9891",18
"9892",18
"9893",24
"9894",52
"9895",22
"9896",36
"9897",19
"9898",44
"9899",22
"9900",20
"9901",42
"9902",21
"9903",22
"9904",21
"9905",20
"9906",20
"9907",20
"9908",29
"9909",23
"9910",20
"9911",27
"9912",18
"9913",23
"9914",41
"9915",22
"9916",18
"9917",17
"9918",20
"9919",20
"9920",32
"9921",20
"9922",22
"9923",21
"9924",18
"9925",21
"9926",34
"9927",30
"9928",17
"9929",17
"9930",16
"9931",27
"9932",20
"9933",19
"9934",21
"9935",18
"9936",36
"9937",45
"9938",26
"9939",33
"9940",19
"9941",18
"9942",38
"9943",17
"9944",38
"9945",20
"9946",18
"9947",20
"9948",35
"9949",37
"9950",20
"9951",29
"9952",18
"9953",25
"9954",18
"9955",34
"9956",21
"9957",19
"9958",33
"9959",23
"9960",24
"9961",21
"9962",19
"9963",18
"9964",39
"9965",21
"9966",19
"9967",28
"9968",24
"9969",33
"9970",17
"9971",21
"9972",28
"9973",19
"9974",18
"9975",17
"9976",33
"9977",43
"9978",23
"9979",22
"9980",30
"9981",43
"9982",35
"9983",38
"9984",17
"9985",44
"9986",33
"9987",21
"9988",18
"9989",17
"9990",23
"9991",30
"9992",18
"9993",19
"9994",18
"9995",17
"9996",18
"9997",18
"9998",18
"9999",47
"10000",18
"10001",18
"10002",46
"10003",39
"10004",17
"10005",20
"10006",20
"10007",19
"10008",23
"10009",24
"10010",18
"10011",20
"10012",28
"10013",19
"10014",19
"10015",17
"10016",22
"10017",40
"10018",17
"10019",18
"10020",25
"10021",31
"10022",18
"10023",18
"10024",27
"10025",26
"10026",18
"10027",19
"10028",17
"10029",18
"10030",17
"10031",18
"10032",42
"10033",22
"10034",30
"10035",19
"10036",26
"10037",34
"10038",17
"10039",19
"10040",23
"10041",18
"10042",19
"10043",39
"10044",36
"10045",38
"10046",56
"10047",18
"10048",18
"10049",21
"10050",36
"10051",27
"10052",29
"10053",20
"10054",17
"10055",18
"10056",20
"10057",36
"10058",31
"10059",18
"10060",38
"10061",20
"10062",29
"10063",34
"10064",22
"10065",32
"10066",32
"10067",17
"10068",20
"10069",18
"10070",22
"10071",23
"10072",23
"10073",18
"10074",17
"10075",24
"10076",17
"10077",17
"10078",18
"10079",23
"10080",19
"10081",18
"10082",17
"10083",18
"10084",39
"10085",17
"10086",29
"10087",18
"10088",22
"10089",16
"10090",17
"10091",20
"10092",23
"10093",18
"10094",27
"10095",28
"10096",17
"10097",42
"10098",28
"10099",34
"10100",17
"10101",33
"10102",17
"10103",19
"10104",18
"10105",17
"10106",19
"10107",16
"10108",20
"10109",17
"10110",19
"10111",46
"10112",19
"10113",18
"10114",23
"10115",17
"10116",18
"10117",17
"10118",17
"10119",19
"10120",34
"10121",48
"10122",28
"10123",16
"10124",29
"10125",40
"10126",21
"10127",26
"10128",18
"10129",17
"10130",17
"10131",29
"10132",18
"10133",37
"10134",22
"10135",18
"10136",18
"10137",17
"10138",23
"10139",20
"10140",18
"10141",22
"10142",17
"10143",18
"10144",17
"10145",32
"10146",20
"10147",26
"10148",19
"10149",17
"10150",25
"10151",19
"10152",18
"10153",19
"10154",30
"10155",22
"10156",18
"10157",24
"10158",31
"10159",30
"10160",19
"10161",26
"10162",42
"10163",17
"10164",21
"10165",53
"10166",19
"10167",29
"10168",19
"10169",18
"10170",33
"10171",17
"10172",53
"10173",17
"10174",18
"10175",31
"10176",23
"10177",19
"10178",18
"10179",20
"10180",23
"10181",19
"10182",21
"10183",20
"10184",17
"10185",46
"10186",28
"10187",16
"10188",17
"10189",20
"10190",16
"10191",19
"10192",41
"10193",34
"10194",35
"10195",21
"10196",51
"10197",18
"10198",17
"10199",38
"10200",17
"10201",21
"10202",20
"10203",17
"10204",31
"10205",27
"10206",31
"10207",24
"10208",18
"10209",34
"10210",20
"10211",42
"10212",17
"10213",17
"10214",18
"10215",19
"10216",19
"10217",42
"10218",36
"10219",17
"10220",16
"10221",17
"10222",27
"10223",21
"10224",17
"10225",17
"10226",17
"10227",19
"10228",18
"10229",17
"10230",24
"10231",22
"10232",46
"10233",46
"10234",48
"10235",26
"10236",23
"10237",19
"10238",17
"10239",19
"10240",16
"10241",25
"10242",17
"10243",38
"10244",27
"10245",17
"10246",18
"10247",17
"10248",18
"10249",23
"10250",36
"10251",16
"10252",18
"10253",21
"10254",26
"10255",18
"10256",41
"10257",50
"10258",21
"10259",18
"10260",29
"10261",18
"10262",53
"10263",20
"10264",19
"10265",19
"10266",19
"10267",22
"10268",20
"10269",21
"10270",17
"10271",16
"10272",19
"10273",19
"10274",23
"10275",18
"10276",32
"10277",18
"10278",16
"10279",17
"10280",22
"10281",36
"10282",34
"10283",23
"10284",21
"10285",19
"10286",17
"10287",17
"10288",17
"10289",18
"10290",33
"10291",23
"10292",17
"10293",16
"10294",19
"10295",18
"10296",16
"10297",24
"10298",16
"10299",29
"10300",20
"10301",24
"10302",16
"10303",28
"10304",24
"10305",17
"10306",16
"10307",22
"10308",17
"10309",17
"10310",33
"10311",27
"10312",17
"10313",16
"10314",17
"10315",16
"10316",19
"10317",29
"10318",41
"10319",19
"10320",36
"10321",24
"10322",18
"10323",43
"10324",19
"10325",17
"10326",25
"10327",22
"10328",17
"10329",16
"10330",19
"10331",20
"10332",19
"10333",23
"10334",22
"10335",17
"10336",17
"10337",44
"10338",20
"10339",18
"10340",28
"10341",17
"10342",17
"10343",17
"10344",38
"10345",17
"10346",16
"10347",40
"10348",33
"10349",17
"10350",21
"10351",17
"10352",20
"10353",16
"10354",16
"10355",17
"10356",24
"10357",26
"10358",19
"10359",16
"10360",47
"10361",17
"10362",24
"10363",50
"10364",24
"10365",19
"10366",41
"10367",22
"10368",31
"10369",17
"10370",18
"10371",19
"10372",20
"10373",19
"10374",36
"10375",37
"10376",33
"10377",36
"10378",31
"10379",19
"10380",30
"10381",17
"10382",17
"10383",23
"10384",30
"10385",17
"10386",17
"10387",17
"10388",36
"10389",23
"10390",22
"10391",17
"10392",16
"10393",39
"10394",41
"10395",25
"10396",25
"10397",33
"10398",21
"10399",21
"10400",18
"10401",18
"10402",16
"10403",28
"10404",17
"10405",19
"10406",39
"10407",17
"10408",17
"10409",30
"10410",17
"10411",23
"10412",57
"10413",28
"10414",21
"10415",17
"10416",46
"10417",17
"10418",19
"10419",32
"10420",19
"10421",18
"10422",18
"10423",39
"10424",21
"10425",20
"10426",26
"10427",50
"10428",18
"10429",18
"10430",32
"10431",19
"10432",26
"10433",16
"10434",16
"10435",39
"10436",27
"10437",19
"10438",29
"10439",26
"10440",17
"10441",35
"10442",27
"10443",38
"10444",20
"10445",21
"10446",16
"10447",17
"10448",27
"10449",18
"10450",17
"10451",32
"10452",30
"10453",23
"10454",34
"10455",35
"10456",17
"10457",18
"10458",24
"10459",26
"10460",33
"10461",18
"10462",23
"10463",26
"10464",24
"10465",21
"10466",21
"10467",33
"10468",26
"10469",16
"10470",18
"10471",27
"10472",26
"10473",16
"10474",43
"10475",19
"10476",28
"10477",17
"10478",19
"10479",24
"10480",23
"10481",37
"10482",16
"10483",19
"10484",42
"10485",22
"10486",19
"10487",16
"10488",22
"10489",17
"10490",39
"10491",20
"10492",16
"10493",44
"10494",26
"10495",38
"10496",32
"10497",22
"10498",36
"10499",18
"10500",17
"10501",27
"10502",34
"10503",25
"10504",17
"10505",18
"10506",18
"10507",26
"10508",24
"10509",22
"10510",18
"10511",21
"10512",24
"10513",16
"10514",16
"10515",17
"10516",35
"10517",20
"10518",37
"10519",17
"10520",16
"10521",19
"10522",16
"10523",25
"10524",32
"10525",16
"10526",18
"10527",40
"10528",18
"10529",20
"10530",17
"10531",21
"10532",16
"10533",32
"10534",32
"10535",18
"10536",39
"10537",45
"10538",36
"10539",22
"10540",17
"10541",21
"10542",17
"10543",50
"10544",40
"10545",19
"10546",17
"10547",17
"10548",21
"10549",16
"10550",16
"10551",17
"10552",18
"10553",33
"10554",16
"10555",42
"10556",52
"10557",37
"10558",41
"10559",18
"10560",17
"10561",26
"10562",25
"10563",22
"10564",23
"10565",41
"10566",23
"10567",22
"10568",18
"10569",19
"10570",17
"10571",16
"10572",18
"10573",23
"10574",16
"10575",23
"10576",17
"10577",39
"10578",19
"10579",18
"10580",38
"10581",22
"10582",22
"10583",32
"10584",39
"10585",19
"10586",17
"10587",17
"10588",18
"10589",16
"10590",16
"10591",29
"10592",17
"10593",18
"10594",22
"10595",17
"10596",45
"10597",23
"10598",16
"10599",24
"10600",16
"10601",44
"10602",27
"10603",34
"10604",21
"10605",39
"10606",35
"10607",17
"10608",17
"10609",16
"10610",17
"10611",16
"10612",17
"10613",16
"10614",26
"10615",51
"10616",16
"10617",17
"10618",19
"10619",17
"10620",17
"10621",18
"10622",44
"10623",18
"10624",23
"10625",18
"10626",16
"10627",26
"10628",18
"10629",21
"10630",17
"10631",44
"10632",17
"10633",17
"10634",17
"10635",39
"10636",16
"10637",19
"10638",19
"10639",20
"10640",31
"10641",17
"10642",38
"10643",27
"10644",34
"10645",32
"10646",17
"10647",18
"10648",16
"10649",43
"10650",17
"10651",27
"10652",25
"10653",23
"10654",23
"10655",19
"10656",17
"10657",18
"10658",35
"10659",16
"10660",36
"10661",19
"10662",16
"10663",17
"10664",17
"10665",31
"10666",22
"10667",47
"10668",30
"10669",20
"10670",20
"10671",37
"10672",16
"10673",16
"10674",31
"10675",22
"10676",17
"10677",18
"10678",44
"10679",16
"10680",35
"10681",42
"10682",17
"10683",17
"10684",16
"10685",19
"10686",25
"10687",16
"10688",19
"10689",18
"10690",36
"10691",18
"10692",39
"10693",52
"10694",35
"10695",40
"10696",21
"10697",28
"10698",17
"10699",20
"10700",16
"10701",16
"10702",44
"10703",16
"10704",20
"10705",17
"10706",17
"10707",22
"10708",17
"10709",19
"10710",24
"10711",21
"10712",56
"10713",18
"10714",39
"10715",19
"10716",28
"10717",19
"10718",22
"10719",30
"10720",33
"10721",21
"10722",38
"10723",16
"10724",39
"10725",16
"10726",26
"10727",23
"10728",19
"10729",16
"10730",22
"10731",19
"10732",17
"10733",22
"10734",20
"10735",21
"10736",36
"10737",22
"10738",20
"10739",30
"10740",21
"10741",37
"10742",17
"10743",18
"10744",17
"10745",27
"10746",46
"10747",20
"10748",31
"10749",17
"10750",16
"10751",19
"10752",22
"10753",16
"10754",35
"10755",37
"10756",43
"10757",21
"10758",18
"10759",17
"10760",18
"10761",23
"10762",23
"10763",19
"10764",45
"10765",36
"10766",39
"10767",16
"10768",25
"10769",23
"10770",45
"10771",47
"10772",16
"10773",35
"10774",16
"10775",16
"10776",47
"10777",17
"10778",16
"10779",19
"10780",24
"10781",16
"10782",20
"10783",18
"10784",20
"10785",40
"10786",20
"10787",30
"10788",48
"10789",23
"10790",27
"10791",29
"10792",23
"10793",27
"10794",23
"10795",25
"10796",19
"10797",21
"10798",18
"10799",17
"10800",17
"10801",17
"10802",20
"10803",28
"10804",26
"10805",16
"10806",37
"10807",19
"10808",39
"10809",27
"10810",27
"10811",27
"10812",29
"10813",18
"10814",17
"10815",22
"10816",17
"10817",17
"10818",19
"10819",16
"10820",16
"10821",41
"10822",40
"10823",16
"10824",49
"10825",17
"10826",38
"10827",16
"10828",16
"10829",18
"10830",16
"10831",21
"10832",23
"10833",57
"10834",23
"10835",37
"10836",29
"10837",25
"10838",24
"10839",19
"10840",37
"10841",26
"10842",19
"10843",30
"10844",33
"10845",22
"10846",24
"10847",21
"10848",35
"10849",19
"10850",16
"10851",22
"10852",19
"10853",23
"10854",34
"10855",20
"10856",17
"10857",18
"10858",31
"10859",16
"10860",23
"10861",23
"10862",20
"10863",16
"10864",16
"10865",28
"10866",23
"10867",43
"10868",22
"10869",33
"10870",33
"10871",59
"10872",32
"10873",20
"10874",26
"10875",18
"10876",25
"10877",20
"10878",19
"10879",18
"10880",22
"10881",28
"10882",29
"10883",36
"10884",31
"10885",19
"10886",28
"10887",18
"10888",21
"10889",20
"10890",18
"10891",20
"10892",16
"10893",34
"10894",33
"10895",17
"10896",44
"10897",24
"10898",17
"10899",17
"10900",27
"10901",18
"10902",16
"10903",19
"10904",23
"10905",22
"10906",17
"10907",18
"10908",16
"10909",22
"10910",25
"10911",27
"10912",23
"10913",24
"10914",17
"10915",23
"10916",16
"10917",23
"10918",19
"10919",21
"10920",40
"10921",24
"10922",23
"10923",16
"10924",25
"10925",16
"10926",40
"10927",38
"10928",18
"10929",41
"10930",31
"10931",41
"10932",26
"10933",27
"10934",19
"10935",20
"10936",16
"10937",17
"10938",17
"10939",19
"10940",16
"10941",18
"10942",21
"10943",29
"10944",31
"10945",19
"10946",27
"10947",34
"10948",23
"10949",34
"10950",16
"10951",26
"10952",43
"10953",16
"10954",51
"10955",16
"10956",16
"10957",16
"10958",48
"10959",21
"10960",24
"10961",43
"10962",16
"10963",18
"10964",16
"10965",18
"10966",37
"10967",50
"10968",19
"10969",41
"10970",32
"10971",21
"10972",16
"10973",33
"10974",19
"10975",21
"10976",17
"10977",26
"10978",16
"10979",23
"10980",17
"10981",26
"10982",24
"10983",17
"10984",32
"10985",33
"10986",19
"10987",17
"10988",21
"10989",40
"10990",16
"10991",17
"10992",19
"10993",25
"10994",20
"10995",20
"10996",26
"10997",17
"10998",18
"10999",22
"11000",23
"11001",16
"11002",16
"11003",26
"11004",16
"11005",20
"11006",23
"11007",16
"11008",17
"11009",17
"11010",22
"11011",16
"11012",41
"11013",31
"11014",23
"11015",28
"11016",31
"11017",43
"11018",16
"11019",18
"11020",16
"11021",24
"11022",16
"11023",17
"11024",16
"11025",21
"11026",26
"11027",18
"11028",18
"11029",19
"11030",21
"11031",29
"11032",39
"11033",17
"11034",25
"11035",16
"11036",35
"11037",16
"11038",16
"11039",20
"11040",40
"11041",19
"11042",16
"11043",16
"11044",36
"11045",16
"11046",22
"11047",16
"11048",17
"11049",22
"11050",20
"11051",16
"11052",16
"11053",16
"11054",33
"11055",36
"11056",22
"11057",27
"11058",16
"11059",33
"11060",30
"11061",52
"11062",56
"11063",20
"11064",17
"11065",17
"11066",16
"11067",21
"11068",39
"11069",28
"11070",16
"11071",35
"11072",16
"11073",24
"11074",17
"11075",16
"11076",17
"11077",28
"11078",16
"11079",17
"11080",16
"11081",31
"11082",16
"11083",17
"11084",18
"11085",21
"11086",25
"11087",16
"11088",17
"11089",19
"11090",25
"11091",17
"11092",21
"11093",24
"11094",50
"11095",19
"11096",19
"11097",16
"11098",23
"11099",42
"11100",22
"11101",39
"11102",18
"11103",17
"11104",47
"11105",23
"11106",19
"11107",28
"11108",17
"11109",21
"11110",16
"11111",25
"11112",41
"11113",34
"11114",18
"11115",16
"11116",22
"11117",21
"11118",17
"11119",16
"11120",19
"11121",33
"11122",17
"11123",18
"11124",17
"11125",41
"11126",19
"11127",23
"11128",16
"11129",20
"11130",34
"11131",25
"11132",16
"11133",53
"11134",16
"11135",22
"11136",19
"11137",34
"11138",35
"11139",16
"11140",31
"11141",22
"11142",28
"11143",27
"11144",36
"11145",16
"11146",18
"11147",34
"11148",59
"11149",16
"11150",16
"11151",18
"11152",20
"11153",19
"11154",26
"11155",24
"11156",20
"11157",35
"11158",16
"11159",17
"11160",16
"11161",26
"11162",22
"11163",35
"11164",26
"11165",28
"11166",16
"11167",42
"11168",22
"11169",20
"11170",19
"11171",26
"11172",28
"11173",24
"11174",35
"11175",18
"11176",16
"11177",16
"11178",24
"11179",24
"11180",16
"11181",18
"11182",35
"11183",17
"11184",41
"11185",21
"11186",19
"11187",20
"11188",19
"11189",24
"11190",16
"11191",33
"11192",17
"11193",18
"11194",17
"11195",31
"11196",25
"11197",24
"11198",27
"11199",23
"11200",31
"11201",17
"11202",16
"11203",16
"11204",41
"11205",16
"11206",18
"11207",37
"11208",45
"11209",16
"11210",19
"11211",30
"11212",18
"11213",22
"11214",33
"11215",16
"11216",44
"11217",16
"11218",29
"11219",23
"11220",16
"11221",23
"11222",17
"11223",16
"11224",27
"11225",18
"11226",26
"11227",16
"11228",41
"11229",26
"11230",26
"11231",21
"11232",34
"11233",19
"11234",16
"11235",24
"11236",18
"11237",18
"11238",30
"11239",22
"11240",35
"11241",26
"11242",44
"11243",22
"11244",45
"11245",16
"11246",47
"11247",44
"11248",25
"11249",43
"11250",20
"11251",53
"11252",33
"11253",16
"11254",17
"11255",18
"11256",20
"11257",25
"11258",45
"11259",24
"11260",33
"11261",16
"11262",38
"11263",34
"11264",44
"11265",23
"11266",16
"11267",18
"11268",17
"11269",23
"11270",26
"11271",19
"11272",20
"11273",40
"11274",17
"11275",16
"11276",19
"11277",16
"11278",33
"11279",37
"11280",16
"11281",17
"11282",16
"11283",21
"11284",17
"11285",24
"11286",16
"11287",39
"11288",16
"11289",16
"11290",48
"11291",24
"11292",22
"11293",20
"11294",17
"11295",19
"11296",16
"11297",17
"11298",17
"11299",16
"11300",16
"11301",39
"11302",19
"11303",18
"11304",29
"11305",16
"11306",29
"11307",17
"11308",17
"11309",16
"11310",22
"11311",42
"11312",17
"11313",21
"11314",19
"11315",26
"11316",29
"11317",23
"11318",26
"11319",28
"11320",34
"11321",31
"11322",38
"11323",26
"11324",20
"11325",20
"11326",40
"11327",16
"11328",16
"11329",16
"11330",45
"11331",16
"11332",31
"11333",38
"11334",45
"11335",21
"11336",19
"11337",22
"11338",23
"11339",18
"11340",22
"11341",18
"11342",18
"11343",18
"11344",22
"11345",23
"11346",35
"11347",17
"11348",34
"11349",21
"11350",19
"11351",31
"11352",19
"11353",19
"11354",17
"11355",34
"11356",23
"11357",16
"11358",28
"11359",16
"11360",17
"11361",17
"11362",22
"11363",18
"11364",25
"11365",16
"11366",16
"11367",52
"11368",19
"11369",18
"11370",41
"11371",35
"11372",17
"11373",16
"11374",34
"11375",16
"11376",32
"11377",17
"11378",18
"11379",16
"11380",16
"11381",17
"11382",18
"11383",16
"11384",16
"11385",16
"11386",22
"11387",45
"11388",18
"11389",16
"11390",17
"11391",17
"11392",24
"11393",24
"11394",16
"11395",54
"11396",18
"11397",19
"11398",17
"11399",24
"11400",16
"11401",53
"11402",17
"11403",31
"11404",31
"11405",18
"11406",18
"11407",28
"11408",22
"11409",40
"11410",16
"11411",17
"11412",16
"11413",47
"11414",51
"11415",16
"11416",28
"11417",22
"11418",17
"11419",26
"11420",16
"11421",32
"11422",37
"11423",16
"11424",25
"11425",17
"11426",16
"11427",20
"11428",16
"11429",47
"11430",38
"11431",16
"11432",38
"11433",19
"11434",17
"11435",17
"11436",25
"11437",18
"11438",46
"11439",41
"11440",25
"11441",27
"11442",21
"11443",16
"11444",44
"11445",18
"11446",31
"11447",18
"11448",16
"11449",25
"11450",16
"11451",19
"11452",18
"11453",20
"11454",18
"11455",16
"11456",17
"11457",18
"11458",40
"11459",17
"11460",18
"11461",41
"11462",23
"11463",16
"11464",27
"11465",16
"11466",17
"11467",16
"11468",27
"11469",36
"11470",17
"11471",17
"11472",28
"11473",50
"11474",33
"11475",17
"11476",19
"11477",19
"11478",17
"11479",21
"11480",48
"11481",22
"11482",22
"11483",17
"11484",38
"11485",18
"11486",16
"11487",28
"11488",30
"11489",16
"11490",19
"11491",16
"11492",20
"11493",27
"11494",22
"11495",42
"11496",53
"11497",22
"11498",35
"11499",17
"11500",29
"11501",44
"11502",41
"11503",20
"11504",17
"11505",43
"11506",29
"11507",26
"11508",45
"11509",38
"11510",22
"11511",28
"11512",16
"11513",16
"11514",29
"11515",40
"11516",18
"11517",16
"11518",16
"11519",16
"11520",20
"11521",19
"11522",17
"11523",16
"11524",16
"11525",19
"11526",20
"11527",24
"11528",16
"11529",16
"11530",17
"11531",37
"11532",30
"11533",18
"11534",17
"11535",20
"11536",16
"11537",51
"11538",16
"11539",24
"11540",16
"11541",17
"11542",55
"11543",22
"11544",17
"11545",16
"11546",33
"11547",16
"11548",34
"11549",19
"11550",21
"11551",20
"11552",20
"11553",21
"11554",22
"11555",16
"11556",16
"11557",16
"11558",18
"11559",16
"11560",33
"11561",30
"11562",21
"11563",17
"11564",29
"11565",16
"11566",16
"11567",17
"11568",20
"11569",17
"11570",29
"11571",20
"11572",21
"11573",38
"11574",16
"11575",27
"11576",16
"11577",22
"11578",22
"11579",18
"11580",33
"11581",16
"11582",19
"11583",31
"11584",17
"11585",22
"11586",16
"11587",17
"11588",20
"11589",16
"11590",16
"11591",34
"11592",35
"11593",16
"11594",17
"11595",18
"11596",46
"11597",23
"11598",16
"11599",18
"11600",50
"11601",17
"11602",41
"11603",39
"11604",27
"11605",16
"11606",32
"11607",21
"11608",25
"11609",17
"11610",25
"11611",30
"11612",16
"11613",16
"11614",18
"11615",21
"11616",20
"11617",25
"11618",32
"11619",17
"11620",19
"11621",26
"11622",22
"11623",21
"11624",36
"11625",25
"11626",34
"11627",16
"11628",16
"11629",31
"11630",23
"11631",21
"11632",16
"11633",19
"11634",16
"11635",43
"11636",16
"11637",27
"11638",17
"11639",20
"11640",22
"11641",22
"11642",23
"11643",16
"11644",21
"11645",29
"11646",27
"11647",18
"11648",21
"11649",20
"11650",16
"11651",25
"11652",35
"11653",25
"11654",20
"11655",40
"11656",17
"11657",17
"11658",17
"11659",16
"11660",22
"11661",22
"11662",20
"11663",16
"11664",17
"11665",23
"11666",16
"11667",24
"11668",16
"11669",35
"11670",16
"11671",33
"11672",17
"11673",33
"11674",21
"11675",19
"11676",25
"11677",17
"11678",29
"11679",16
"11680",33
"11681",17
"11682",17
"11683",16
"11684",37
"11685",29
"11686",23
"11687",17
"11688",39
"11689",16
"11690",32
"11691",18
"11692",16
"11693",41
"11694",19
"11695",23
"11696",29
"11697",40
"11698",51
"11699",16
"11700",16
"11701",22
"11702",17
"11703",19
"11704",18
"11705",46
"11706",16
"11707",23
"11708",16
"11709",16
"11710",21
"11711",31
"11712",18
"11713",25
"11714",24
"11715",29
"11716",16
"11717",26
"11718",17
"11719",20
"11720",22
"11721",16
"11722",17
"11723",17
"11724",33
"11725",25
"11726",30
"11727",18
"11728",19
"11729",23
"11730",16
"11731",22
"11732",18
"11733",26
"11734",19
"11735",37
"11736",22
"11737",24
"11738",21
"11739",17
"11740",16
"11741",16
"11742",17
"11743",43
"11744",30
"11745",20
"11746",17
"11747",17
"11748",17
"11749",29
"11750",16
"11751",50
"11752",20
"11753",37
"11754",26
"11755",16
"11756",37
"11757",19
"11758",33
"11759",16
"11760",16
"11761",17
"11762",34
"11763",19
"11764",18
"11765",17
"11766",55
"11767",40
"11768",52
"11769",26
"11770",16
"11771",17
"11772",16
"11773",17
"11774",16
"11775",40
"11776",19
"11777",19
"11778",24
"11779",17
"11780",17
"11781",25
"11782",21
"11783",20
"11784",20
"11785",17
"11786",22
"11787",18
"11788",45
"11789",34
"11790",31
"11791",36
"11792",28
"11793",25
"11794",17
"11795",23
"11796",41
"11797",25
"11798",17
"11799",19
"11800",16
"11801",33
"11802",32
"11803",38
"11804",27
"11805",23
"11806",16
"11807",16
"11808",28
"11809",29
"11810",23
"11811",18
"11812",16
"11813",17
"11814",35
"11815",66
"11816",16
"11817",16
"11818",18
"11819",16
"11820",18
"11821",22
"11822",23
"11823",38
"11824",16
"11825",16
"11826",42
